NAME	LT_HSC_Ctrl_1	LT_HSC_Ctrl_2	LT_HSC_Ctrl_3	LT_HSC_shCTCF_1	LT_HSC_shCTCF_2	LT_HSC_shCTCF_3	ST_HSC_Ctrl_1	ST_HSC_Ctrl_2	ST_HSC_Ctrl_3	ST_HSC_shCTCF_1	ST_HSC_shCTCF_2	ST_HSC_shCTCF_3	CD34+/CD38+_Ctrl_1	CD34+/CD38+_Ctrl_2	CD34+/CD38+_Ctrl_3	CD34+/CD38+shCTCF_1	CD34+/CD38+shCTCF_2	CD34+/CD38+shCTCF_3
MIR378F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNRC2	95.5084	96.7177	97.1981	115.396	113.476	106.17	94.0238	113.452	91.1281	92.8966	95.7904	101.793	102.663	132.806	130.102	97.5387	128.577	139.307
LOC284632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRHL3	0.0843462	0.0214079	0	0.138607	0.0416801	0.0416368	0	0	0	0.0617059	0	0	0	0.0642821	0.0260717	0.032013	0	0.0284187
NIPAL3	8.36372	7.97726	7.09397	8.68163	9.05375	8.03727	7.87712	8.08484	8.11309	7.40237	7.90721	8.17704	9.51959	8.66305	10.6041	10.7434	9.72002	7.45121
RCAN3	5.23921	4.73101	5.56	4.83473	5.35787	4.73222	5.75042	3.77	4.6038	5.26228	4.12431	4.81806	3.03427	4.22605	5.16366	2.30725	3.55987	4.78875
NCMAP	0	0	0.0130569	0.0258923	0.027244	0.0680679	0	0	0	0	0	0	0	0	0	0	0	0
SRRM1	56.8433	52.233	56.7377	57.1749	51.2126	58.2294	64.8811	56.7408	48.1046	57.6516	48.4196	50.6751	53.2778	62.6465	56.2054	56.7873	57.6668	56.7708
CLIC4	59.1279	66.8704	58.7096	66.7815	66.6947	64.7226	50.7	65.5573	54.1863	51.1276	58.8856	60.334	55.4043	51.702	57.7136	49.1438	60.8822	52.1285
RHD	0.135079	0.0457764	0.085389	0.0634337	0.0890489	0.0889683	0.139405	0.598177	0.324354	0.094016	0.707228	0.0654216	2.3623	0.731431	0.779191	3.93813	0.900405	1.43559
TMEM50A	83.1129	88.0261	85.2742	103.49	104.12	100.207	90.9596	97.7483	83.6848	92.0326	93.3331	87.1563	114.772	130.201	111.611	124.162	116.527	141.47
TMEM57	4.37749	4.86049	4.40959	5.69813	6.02332	4.84602	4.56331	4.998	5.26703	4.73231	5.47741	4.87607	7.63022	7.82935	6.54437	8.71504	6.47524	6.29485
LDLRAP1	18.8267	18.3151	20.7941	17.0652	16.1762	16.6571	18.6791	15.2025	16.8354	16.7866	16.317	16.189	12.8853	9.66981	9.5265	14.047	10.219	9.23145
MAN1C1	2.22135	2.78628	2.94962	2.54561	1.90136	2.81539	0.848655	0.747064	1.10265	1.25795	1.54545	1.5197	0.100536	0.497227	0.604373	0.2324	0.709811	0.567194
SEPN1	17.375	20.0516	17.8589	11.8223	10.7958	16.1403	15.5736	13.2653	14.3466	15.5621	18.3428	17.0096	6.75119	6.72563	7.28692	9.19909	6.33545	4.81239
MTFR1L	39.1628	42.011	42.8912	46.2818	50.7969	53.3234	47.3203	50.9326	51.6933	51.8261	56.6746	49.0213	53.6476	59.6353	59.2653	60.6894	58.6951	66.5434
EXTL1	0.0274048	0.013882	0.0129733	0	0.0135347	0.0135264	0	0	0.0151313	0	0.014234	0	0	0	0	0	0	0
PDIK1L	12.407	13.1234	10.1954	11.7166	10.7068	11.379	11.5741	13.5941	10.8051	11.4207	10.3852	11.0798	15.6183	16.8434	18.9799	15.644	17.5355	16.0842
FAM110D	0.407065	0.166756	0.890541	0.459251	0.524488	0.443128	0.797312	0.174968	0.227246	0.684001	0.212451	0.279438	0.19094	0.0416317	0	0.0457226	0.0452646	0
ZNF593	74.7976	58.9467	60.2712	73.1822	78.1556	63.8478	75.099	82.5113	76.7149	81.4578	86.393	86.7126	102.467	91.2821	71.778	100.356	71.5224	78.7793
CNKSR1	1.45142	1.33287	1.71474	1.44357	1.29887	1.23907	0.37322	0.435031	0.505459	1.04759	0.634957	0.640654	0	0.0927289	0.141132	0.101295	0.376303	0.289629
CATSPER4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP85	23.529	21.8122	20.7275	24.7165	20.2001	22.274	28.9776	30.9682	27.6398	26.0709	28.7327	26.9214	31.7974	23.6493	29.4567	29.105	27.7301	24.0197
SH3BGRL3	668.118	720.666	663.887	692.385	793.593	700.52	747.134	979.744	691.877	703.724	977.313	681.079	1014.94	839.358	632.302	895.09	628.21	731.412
CD52	831.512	1182.39	1230.18	866.746	1156.85	1168.61	594.786	338.266	521.535	647.98	349.701	508.601	105.069	212.781	142.962	105.582	161.326	154.815
LIN28A	0	0	0	0	0	0	0	0	0	0.0285297	0	0.0131946	0	0	0	0	0.0299909	0.0268686
DHDDS	16.2834	18.6207	18.1482	16.7633	17.2762	14.9551	15.7078	17.8026	18.1102	15.7253	17.3833	17.6363	18.7462	13.9022	16.1711	16.4105	13.9335	13.3962
HMGN2	364.346	325.228	338.297	413.287	390.756	366.762	394.069	334.195	308.587	365.221	348.228	301.161	319.06	475.375	393.258	374.718	451	531.737
RPS6KA1	82.4737	76.1207	79.1518	82.8359	84.6841	78.0958	85.0366	81.0736	83.2265	87.0194	82.2231	90.0747	68.5653	57.4526	62.6828	62.7164	66.1832	61.5444
MIR1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARID1A	8.51422	8.13944	8.19801	8.8559	8.4738	8.55235	10.3399	10.5236	10.2939	10.1706	10.9388	10.2172	11.1396	12.1326	11.6698	10.6686	10.0527	9.70319
PIGV	13.4537	15.8507	16.4675	13.4886	13.7252	12.0971	15.1514	12.2849	14.7284	12.808	11.5159	14.5441	18.629	19.718	18.514	13.3031	16.9566	18.0366
ZDHHC18	4.46692	5.0407	5.53576	4.69766	4.30862	6.03458	7.39644	4.1787	5.3759	6.20249	6.33397	5.76269	4.76687	3.57412	4.25657	5.00646	4.03794	2.65184
SFN	0	0	0.0464578	0	0	0	0	0	0.054638	0	0.101971	0.0480966	0	0	0	0	0	0
NUDC	143.083	118.861	126.071	141.844	127.704	127.609	184.164	156.383	150.077	155.449	140.034	145.867	174.106	136.758	137.703	173.702	136.129	156.23
TRNP1	0.121842	0.341741	0.318146	0.17173	0.301511	0.361391	0.219945	0.0652806	0.033867	0.318832	0.158685	0.266979	0.035406	0.0310521	0.0757813	0.169986	0.0673313	0.150836
WDTC1	2.51612	3.32326	2.77624	1.66268	2.57362	2.56129	1.85264	2.05675	2.43962	2.34744	4.21752	3.29778	2.82562	2.50376	1.91415	2.46416	1.88647	1.53544
TMEM222	30.5995	27.6875	30.845	27.4239	29.8613	29.1916	32.2282	36.9121	39.8975	33.696	37.5719	38.477	45.9936	34.4483	30.4914	38.3519	31.6838	36.8838
LOC644961	1.97857	2.07634	2.44668	2.32281	2.02007	2.08205	1.73133	2.64376	2.19184	2.42412	2.46094	2.35243	2.23268	1.79271	2.36787	2.69746	2.57718	2.09726
SYTL1	19.7387	20.9049	19.8688	14.067	15.7564	18.3921	21.2261	9.44995	17.1214	18.0102	10.4466	16.9207	3.6506	10.3521	11.331	3.30444	10.403	9.69391
GPR3	2.88587	2.31821	2.26485	0.96458	1.45526	1.67311	2.77694	3.35753	3.51325	2.08939	1.84945	2.88622	1.44807	1.27186	1.96421	1.70054	1.04106	0.823098
FAM76A	3.22246	3.8459	3.33684	3.71674	3.30597	3.43842	3.40052	3.26682	2.90887	2.64515	3.12762	3.53477	3.12386	3.55811	3.5569	3.26557	3.24189	4.06564
STX12	7.46345	9.11225	8.09193	9.6812	10.0996	9.29896	6.40465	6.80167	7.18701	7.26754	8.53713	6.71527	8.1655	9.19147	8.58375	8.40917	8.65011	10.6563
PPP1R8	30.9087	33.6436	41.9452	28.2923	23.2749	40.4135	42.8771	42.271	36.7952	42.646	40.865	37.2672	31.8757	31.4997	36.721	44.2225	35.4515	26.9608
SCARNA1	0	0	0	8.95222	0	19.7394	0	10.9708	0	0	0	11.4589	0	11.3696	14.9006	0	0	23.7305
THEMIS2	22.6804	19.6051	23.0148	22.0095	19.1287	20.7649	20.3255	16.4785	16.4044	17.1226	15.0907	13.4168	22.3475	20.1259	21.2742	27.1225	15.7836	19.3557
SMPDL3B	11.6119	12.9721	13.5946	12.9936	14.2748	14.4573	11.9702	11.551	11.687	12.7312	11.7968	11.9128	10.9883	7.06067	7.99581	9.57159	7.30237	7.87045
XKR8	13.0648	11.6783	11.9092	13.4961	11.4516	12.8594	15.2132	12.1878	12.1586	14.8788	11.9671	12.8262	10.7128	8.05998	9.45494	9.23815	9.95607	9.3497
ATPIF1	372.856	402.253	436.142	464.04	458.477	471.033	434.499	404.488	434.932	428.894	378.587	412.802	637.804	682.722	551.047	680.28	525.979	644.344
SESN2	9.49151	8.77789	9.64553	5.94085	6.59399	8.62539	6.97175	6.21581	6.1931	6.54254	6.49378	6.572	2.96317	2.74721	2.85236	2.73334	2.38001	1.86962
MED18	11.9766	10.8013	12.0664	11.2078	13.4467	13.5372	11.1601	14.3225	12.5396	14.3987	14.2905	11.253	17.4727	16.8279	13.2425	18.2895	15.0594	18.1305
PHACTR4	9.51301	8.36807	8.65709	9.69517	9.00655	10.3852	9.88179	9.47993	8.92742	9.76948	9.61412	8.5808	9.96093	8.39822	9.8489	10.2891	8.96463	9.5785
RCC1,SNHG3	123.165	111.524	138.581	125.331	114.9	134.721	150.753	147.143	147.467	166.26	143.924	151.199	166.353	135.881	133.967	175.972	149.833	156.839
TRNAU1AP	16.5284	18.8058	18.2539	16.1719	20.2904	16.2723	14.7097	15.1422	16.9673	17.2822	14.7787	18.7734	20.9865	22.3456	18.9441	17.0665	17.4271	20.6521
RAB42	0.82545	0.486555	2.00157	0.588612	0.937686	0.310036	1.69968	1.08503	0.663131	1.19055	0.555615	1.22932	0.913062	1.25922	1.2689	0.28481	0.704499	1.38035
RNU11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GMEB1	10.3747	10.5504	9.75458	10.689	9.60804	9.51708	11.2506	12.1766	12.0027	11.9469	12.1692	11.408	12.1444	10.1914	11.7877	11.3878	11.2328	11.6773
YTHDF2	103.417	107.116	102.941	123.544	124.253	116.453	121.336	122.889	116.529	126.603	124.793	120.226	138.649	122.936	127.429	141.047	139.347	154.832
OPRD1	0	0	0	0	0	0	0	0.0364495	0	0	0	0.0331735	0	0	0	0	0	0
EPB41	27.8972	29.3164	23.5034	22.6145	23.015	24.393	24.8957	23.4906	25.4223	25.7606	31.5595	30.1486	23.5617	18.6281	21.4795	24.1901	20.0681	13.8347
PTPRU	0.0579786	0.0488315	0.0548135	0.0634428	0	0.0284839	0.0698065	0.0617275	0.0212668	0	0.030056	0.0463579	0.0110077	0.00975382	0.0237012	0	0.0105208	0
MATN1-AS1	0.0574823	0.0878809	0.391049	0.135018	0.28161	0.161365	0.118601	0.369403	0.413872	0.297363	0.625696	0.167745	0.998959	0.380687	0.249999	0.927626	0.342707	0.388491
ZCCHC17	40.2182	43.0327	44.0717	45.0151	52.9173	49.5793	46.6448	42.7364	40.1991	43.9348	40.2027	42.6431	49.2197	62.6516	50.6566	48.2038	46.617	57.4956
SERINC2	1.56797	2.68452	2.64011	2.50174	2.89879	3.48044	0.70192	0.697259	1.28237	0.990634	1.14032	2.67785	0.34361	0.934664	0.588488	0.462015	0.817009	0.761382
LOC149086	0.0566755	0	0.162171	0.106663	0.0562858	0	0	0	0.0636957	0	0	0.112384	0.134784	0	0.0716598	0.128596	0.127254	0.0570343
LOC284551	0.0414692	0	0	0.0584173	0	0.0204816	0.0856034	0.0221597	0.068887	0	0	0.0200606	0.0717053	0.0842911	0.307662	0.207035	0.227852	0.122489
TINAGL1	0.680985	0.464123	0.554518	0.268901	0.669334	0.360069	0.468209	0.175859	0.505384	0.171499	0.135327	0.505337	0	0	0.0808538	0	0	0
HCRTR1	0	0	0	0	0	0	0.0304836	0.0316573	0	0.0309215	0	0	0	0.0301158	0	0	0	0
KHDRBS1	117.257	118.513	123.096	125.199	119.876	122.795	122.638	115.013	119.085	124.307	116.863	123.349	116.543	128.197	123.146	114.019	127.675	132.639
TMEM39B	8.12352	8.73221	7.55989	6.95148	9.35155	8.16418	8.41238	8.71097	8.12265	8.1987	9.15629	7.98941	6.69351	7.07514	6.66512	5.61112	6.06776	4.81503
KPNA6	20.8577	20.039	18.7205	18.2092	18.4015	19.6713	18.7888	20.6155	21.2281	20.8646	22.2648	21.2808	19.5672	17.683	18.9003	20.1172	18.7657	13.1307
TXLNA	51.3922	54.2207	53.7678	36.7113	35.5753	38.2646	54.2682	58.7735	55.2461	41.5466	43.8143	44.7322	51.9644	40.9305	44.32	37.2887	35.654	28.1665
CCDC28B	72.3324	66.7695	71.4683	63.2915	69.5014	65.7333	78.5782	91.5262	80.4929	69.8387	77.2249	69.6924	130.743	80.5254	66.9467	115.135	65.398	73.3245
IQCC	5.34187	6.49558	7.44745	5.36471	6.30784	6.44721	7.51861	7.37561	8.03352	6.96798	7.81426	7.14492	8.46036	5.90531	6.06107	6.75344	6.72592	6.38696
DCDC2B	0.47251	0.194078	0.224974	0.2222	0.0937408	0	0.243457	0.305194	0.264491	0.298375	0.246897	0.139637	0.11145	0.338977	0	0.0532905	0.105495	0.189105
EIF3I	256.583	248.53	273.291	268.198	259.573	247.854	282.004	274.501	285.782	279.908	257.171	266.184	359.554	299.834	296.669	335.368	297.939	344.212
FAM167B	0.147903	0	0.0707454	0	0	0	0	0	0.251126	0	0	0	0	0	0.0945281	0	0	0
LCK	12.9219	9.11658	13.0149	10.2288	7.48379	10.4332	13.3837	4.1635	10.0061	12.4	4.06796	10.718	0.097264	1.66484	1.92658	0.0308682	1.95643	2.16393
HDAC1	168.416	156.664	168.088	190.434	180.002	174.668	167.431	148.699	163.445	175.677	168.172	174.626	165.411	153.328	153.003	160.454	167.892	185.591
TSSK3	0.243873	0.10023	0.185831	0.0917536	0.290346	0.09661	0.15077	0.367693	0.054638	0.102716	0.101971	0.0480966	0.172794	0.300065	0.306829	0.220245	0.326989	0.195385
ZBTB8B	0.0273756	0.0554687	0.155513	0.0385488	0.135203	0.040536	0.0565346	0.0146006	0.0151151	0	0.0426565	0	0	0.0694016	0.0168523	0	0.0748968	0
ZBTB8A	3.37425	3.60815	3.79641	5.07048	4.71549	4.08942	2.89958	1.7965	3.08368	3.05217	2.17313	3.09581	1.35923	2.17843	2.35445	1.37631	2.61638	2.79837
RBBP4	59.9415	68.1591	66.0393	66.9151	70.6809	63.5633	63.8198	76.7282	66.7048	64.2464	71.799	67.2016	74.4019	87.9133	87.1127	73.7929	83.483	93.782
KIAA1522	1.67765	2.81814	1.87452	1.806	2.46514	1.97554	1.33184	1.84416	2.07224	1.93716	2.16747	1.87143	1.31329	1.44391	1.38265	1.54976	0.827365	0.974308
S100PBP	15.4633	16.8753	16.8205	16.8686	17.4131	16.7472	16.1526	18.4466	18.5329	16.9117	18.2464	17.5323	20.0978	21.0569	20.8432	19.0753	19.8455	19.5613
HPCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADC	0.267667	0.436154	0.685777	0.528061	0.953376	0.370369	0.497101	0.458455	0.59431	0.587652	0.445922	0.546046	0.0930431	0.081765	0.232542	0.149034	0.0590375	0.2116
ZNF362	15.6348	14.4733	14.1117	13.1873	11.7899	14.1372	17.5765	14.7863	15.1764	16.5822	14.9951	16.112	11.8496	11.9303	11.4244	14.1344	12.4739	9.43468
ZSCAN20	0.857741	0.868741	0.824303	0.988179	0.949858	0.756871	0.979656	1.34443	1.16213	1.01448	0.971899	0.763018	0.848346	0.671976	1.00761	1.03322	0.852994	0.802394
HMGB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC402779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJB5	0	0	0	0	0	0	0.0484251	0	0.0526026	0	0.196426	0.0462822	0.110814	0	0	0.158969	0	0
GJB4	0	0	0	0	0	0	0.0411609	0.0213046	0	0	0	0.0192803	0.0229689	0	0	0	0.0219004	0
GJB3	0	0	0	0.128771	0	0	0	0	0	0.0717955	0	0	0	0	0	0	0	0.0340013
GJA4	0.226658	0.309141	0.430969	0.319593	0.187137	0.411119	0.701102	3.77216	1.30594	0.832336	4.49287	0.998254	2.56284	0.694787	0.472044	2.62596	0.419332	0.563685
ZMYM1	9.14317	9.07446	8.0331	9.45982	7.70531	7.14231	8.09641	8.71318	7.71242	7.53126	6.95535	7.38277	5.87653	7.18942	8.33878	6.66828	8.75062	6.70489
ZMYM4	19.6607	20.6038	21.7017	16.5797	15.7414	15.4109	22.3205	20.8967	19.7562	18.4834	16.7318	17.6541	17.8339	21.1828	21.9058	16.2331	19.1825	17.1917
NCDN	8.8274	6.40576	8.17491	6.31583	4.36818	7.44224	8.88093	6.26854	6.49276	7.26562	8.24594	8.30162	3.55894	3.09893	4.07752	4.7536	3.49253	2.71241
TFAP2E	2.05569	1.27784	1.79864	1.1537	1.37351	1.63594	1.92816	1.05741	1.77825	1.33969	1.25088	1.14107	0.371185	0.271837	0.596388	0.237825	0.61826	0.685885
AGO4	3.81229	4.19684	3.34094	4.9973	4.6213	4.25372	4.06293	3.44757	4.02442	4.00021	4.59164	4.96892	2.69897	3.95802	5.14933	2.64722	4.87466	3.30284
AGO1	8.57969	7.45254	7.029	4.58071	3.88924	5.56088	8.00879	7.5042	8.19351	6.6995	7.00193	7.46032	4.68553	4.3773	5.5052	4.84535	3.93862	2.67232
AGO3	10.465	10.7063	10.2611	11.3137	10.9958	8.67076	8.48823	12.065	12.879	11.0714	10.383	10.5694	9.86846	10.6688	12.5844	10.3914	13.1236	13.1378
TEKT2	0	0	0	0	0.0408325	0	0.0849335	0.0442734	0	0.0865411	0.0430045	0	0	0.168554	0.0515862	0	0.0458218	0.0410656
ADPRHL2	44.4035	45.2413	45.4475	36.43	38.3561	37.9486	48.4946	42.8295	53.1264	46.0328	36.6729	48.3601	47.7421	46.6297	40.075	37.8498	39.9869	43.0865
MAP7D1	21.8588	22.343	21.1519	14.6441	14.5491	18.8655	20.4867	18.6402	20.9758	20.4869	22.1436	23.5709	11.4766	12.1846	13.2953	13.4341	10.3443	9.33371
THRAP3	71.7494	68.2674	64.7287	77.8618	70.3965	68.3358	74.5001	77.2686	75.6898	72.39	71.0826	70.6998	77.9301	80.1404	79.4194	83.699	82.0846	92.493
SH3D21	0.149473	0.228174	0.23632	0.234013	0.19714	0.0984704	0.205651	0.239894	0.27636	0.156174	0.14217	0.193364	0.0288173	0.177463	0.092649	0.0831286	0.109773	0.22131
MIR4255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZC3H12A	2.95334	2.85176	2.64081	2.7736	3.70678	3.37256	2.5726	2.37298	2.62139	3.08177	1.85185	3.16176	2.2942	3.70424	3.21196	1.88253	3.75227	3.60943
DNALI1	0	0	0	0	0.0425814	0	0	0.138109	0.0477091	0.0224739	0.0447999	0.041689	0.0745178	0.284569	0.239752	0.286821	0.11837	0.0848456
CDCA8	82.075	72.5653	59.0843	83.56	76.763	63.7238	87.9082	85.0703	83.679	89.3187	72.4553	86.1411	82.0301	77.7304	79.7119	76.6063	79.2121	80.9646
MANEAL	0.890921	1.31844	1.02981	0.64901	1.00927	1.00725	1.01372	0.67628	0.835915	0.957344	0.68904	0.643386	0.746634	0.416395	0.538335	0.812244	0.537647	0.272782
C1orf122	27.4924	23.6905	29.1801	22.1101	24.9766	25.7658	24.7201	23.4842	25.6991	26.8944	22.3557	20.7733	24.2065	26.6918	20.6459	26.5799	17.8919	23.9873
UTP11L	51.2743	55.8044	55.737	60.326	57.4838	54.7775	57.3141	66.862	50.9972	51.5046	54.9634	47.9751	72.688	81.145	67.6427	75.4646	66.735	77.997
MIR3659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKIRIN1	41.3892	39.5141	43.6674	47.6494	45.5591	46.2076	44.8765	50.035	49.2917	46.877	56.9825	49.3079	61.3975	53.1652	58.4162	58.4127	57.8383	64.3145
NDUFS5	593.13	614.817	664.306	645.078	688.465	685.193	686.9	697.465	615.603	656.104	734.33	619.781	1080.96	1093.19	847.262	1086.57	878.621	1040.13
MACF1	16.019	15.7648	12.7264	14.5742	14.6752	12.6668	13.9232	18.37	19.0479	14.2493	17.8501	15.5381	10.6323	10.5432	11.8669	10.0383	11.5607	7.54779
KIAA0754	0.75787	1.13733	0.35478	0.76151	0.838699	0.679743	0.743304	0.627734	1.26493	0.819256	1.14389	1.00583	0.84657	1.00727	1.20198	1.0953	0.909937	0.815145
BMP8A	0.277984	0.242385	0.163246	0.170935	0.0946348	0.217556	0.237608	0.306405	0.253624	0.179386	0.37811	0.230125	0.142299	0.252408	0.25899	0.285186	0.282554	0.159375
PPIE	39.5653	40.9041	42.5264	41.5017	45.2102	40.2278	46.3881	46.7278	41.3263	40.3364	43.5161	36.7296	52.7823	47.717	47.9211	58.5897	41.6341	54.2297
MFSD2A	8.89888	6.83227	8.47029	8.25847	7.01169	6.97154	7.73017	7.90527	10.3909	8.62551	10.083	8.90915	6.92794	7.07883	4.56627	6.8686	7.01104	7.75248
CAP1	158.781	172.106	176.795	182.191	187.649	188.203	171.357	186.122	164.115	175.288	232.924	182.249	176.583	169.964	161.475	175.272	173.11	170.435
RLF	6.19982	6.94549	6.31966	6.60021	6.16241	6.60871	6.57225	8.47008	6.90789	6.14021	7.23658	5.90845	6.74065	6.89424	7.55673	6.59102	6.94259	6.52158
TMCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZMPSTE24	47.439	48.0479	44.3582	28.3158	28.2098	27.6641	43.7259	48.5588	41.7577	30.2164	28.9556	32.1258	55.9497	57.8219	56.3864	38.8264	44.0738	43.3509
SMAP2	47.086	50.32	49.8479	49.0499	56.9993	45.6878	48.3591	46.2063	50.1422	49.0957	50.5469	51.1077	60.8645	55.5608	55.1333	55.7768	54.6414	55.0455
ZFP69B	1.59773	2.25049	1.7373	1.66493	2.32872	2.3261	2.18766	3.29836	2.16275	2.0363	2.2392	1.95018	3.37253	2.66407	3.24939	2.88311	2.9834	2.78831
ZFP69	5.90584	7.94693	8.04669	7.71162	6.91559	8.19353	6.06532	8.17889	6.82804	6.08997	7.56012	7.42308	8.25789	6.64871	8.1047	9.08233	8.27734	8.16657
EXO5	11.2529	10.1107	11.0794	10.5215	12.4166	10.8337	9.8074	8.53077	10.3749	11.2651	11.0821	11.2122	9.53884	9.89354	10.1194	9.87554	10.1305	10.6469
ZNF684	4.78896	3.8523	3.9339	4.55188	3.90749	4.18007	3.98721	3.5088	3.26619	3.51485	3.03332	2.80453	5.22996	4.93527	5.39158	5.30572	5.37793	5.73284
NFYC	35.9877	35.6777	35.5595	30.1393	32.7583	31.6135	38.8129	43.3985	41.2028	37.6795	40.5433	42.6348	50.1981	43.654	39.6133	45.5993	39.1401	46.9793
MIR30E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR30C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ4	0.0419647	0.0141711	0.0132423	0.0656612	0.0414528	0.0966673	0.043331	0.223849	0.0308969	0.203906	0.203457	0.193506	0.320682	0.165804	0.313428	0.417323	0.122493	0.164613
CTPS1	59.9122	63.1872	61.0392	70.5202	65.8667	67.9438	70.8657	75.505	75.0507	69.9279	81.7103	77.0003	79.941	67.0827	65.166	83.7409	70.1853	75.2823
SLFNL1-AS1	0.179894	0.133026	0.212074	0.121701	0.254881	0.283733	0.266073	0.14129	0.235165	0.274952	0.347185	0.282166	0.193389	0.207987	0.169198	0.253478	0.192714	0.234345
GUCA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIMKLA	0.0748389	0.0856318	0.108485	0.196622	0.251064	0.152557	0.123708	0.138045	0.137254	0.129487	0.222516	0.119412	0.0624292	0.0655937	0.097764	0.104164	0.0869171	0.097325
PPCS	57.3585	71.4593	74.2208	74.581	90.1755	86.6033	52.7065	58.1852	46.3536	54.8149	56.5895	56.7174	59.7426	79.3334	66.5701	71.13	71.3216	86.5026
CCDC30	0.199384	0.257543	0.154569	0.0510601	0.08957	0.179004	0.224535	0.174221	0.160416	0.132278	0.207283	0.140047	0.229331	0.184064	0.246147	0.08031	0.258543	0.249458
PPIH	83.1332	84.661	90.5341	105.188	96.287	107.915	96.1947	84.1358	93.5299	101.529	107.532	96.4321	133.887	145.949	105.378	141.445	124.481	155.078
YBX1	73.2179	74.8823	77.0552	83.2408	89.6515	71.3454	66.8207	64.3487	60.1997	61.333	67.2719	68.1607	99.7344	130.954	80.3536	98.8254	85.1628	102.387
C1orf50	22.7227	23.9013	24.2786	23.5578	23.7526	22.1249	24.915	23.8726	25.445	23.644	21.167	22.2734	28.9681	27.5607	27.0227	24.8714	22.3656	31.6408
LOC100129924	0	0	0	0	0	0	0	0	0.0804878	0.0755116	0.0747153	0	0.08574	0	0.0908362	0	0	0
ERMAP	3.32806	3.66483	3.78369	4.18678	4.77033	5.01136	3.72787	3.85522	3.42407	4.35212	4.63942	3.56408	14.6439	10.9815	11.1458	19.6081	11.4022	11.7404
ZNF691	21.0204	16.8083	18.8506	22.3694	20.6972	17.4922	16.4467	18.913	18.8096	20.4344	18.0833	20.3589	15.9497	19.3388	15.4063	17.7887	18.2395	21.5699
SLC2A1-AS1	0.238254	0.0614685	0	0.224233	0.177527	0.118098	0.245334	0.257348	0.201064	0.0629403	0.124768	0.236693	0.35503	0.122566	0.301792	0	0.0669858	0.240189
FAM183A	0.197184	0	0	0.373992	0.39783	0.198074	0	0	0	0	0	0	0	0.2115	0	0	0	0
WDR65	0.0263553	0.120128	0.0175626	0.0696546	0.0976207	0.036609	0.0408233	0.0395949	0.0410146	0	0.0410517	0.0716233	0.030187	0.0668062	0.137325	0.0410726	0.0288352	0.0258315
TMEM125	0.404582	0.964094	1.37732	0.633712	1.0016	0.633534	0.417255	0.14464	0.375357	0.600564	0.175743	0.230346	0	0.0688108	0.126071	0	0.224009	0.167282
TIE1	25.9532	24.5193	25.605	16.8114	15.8094	23.6684	20.2425	15.4705	18.2362	19.1747	21.8745	19.0488	2.49706	4.41856	4.94345	3.52995	5.06807	3.0493
MPL	17.5518	17.1301	21.9325	16.3214	14.6979	19.5792	17.8237	16.7028	18.0002	15.4479	14.1795	18.1193	3.87067	4.4402	5.05624	2.62117	5.64263	4.60792
CDC20	138.961	109.703	84.9051	161.294	136.787	100.066	169.855	171.798	164.366	188.203	158.563	175.9	192.274	172.585	163.907	176.576	175.715	194.103
SZT2	1.66851	1.96528	1.66686	1.36374	1.55607	1.50466	1.65607	1.5383	1.91352	2.03811	1.88214	2.30913	1.23232	1.10965	1.31509	1.24907	1.00992	0.792125
PTPRF	1.10524	1.40984	1.09748	1.02421	1.19305	0.865474	0.692162	0.58839	0.844397	1.06198	0.953225	1.37068	0.0471988	0.286573	0.330318	0.0911911	0.316224	0.236081
KDM4A	13.7765	13.7644	14.0597	14.6363	14.7051	10.8135	16.0143	17.1284	18.4498	14.2464	15.6396	16.3143	14.9201	13.2394	16.007	13.1596	15.2742	10.5296
ST3GAL3	9.7478	9.00712	9.68338	11.9324	12.789	10.3179	13.4398	13.5682	12.9196	13.6265	14.4998	14.5984	12.337	13.011	12.4509	12.1543	14.1021	13.584
ARTN	0.100548	0.124643	0.1177	0.220492	0.265515	0.275793	0.069131	0	0.037308	0.0702312	0.0698786	0	0.11718	0.252776	0.115674	0	0.0371087	0.0332532
