gene_id	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	Gene Name
XLOC_022885	HSC_LacZ	HSC_shCTCF	OK	186.756	260.936	0.482543	2.51755	0.00005	0.000514911	ALDH1A1
XLOC_022891	HSC_LacZ	HSC_shCTCF	OK	30.3518	41.2078	0.441135	1.98587	0.00215	0.0131482	RFK
XLOC_022920	HSC_LacZ	HSC_shCTCF	OK	27.9045	16.9249	-0.721348	-2.94491	0.00005	0.000514911	SEMA4D
XLOC_022957	HSC_LacZ	HSC_shCTCF	OK	6.77658	10.4068	0.618896	1.91665	0.00485	0.0256285	SLC35D2
XLOC_022969	HSC_LacZ	HSC_shCTCF	OK	11.8646	17.0292	0.521341	1.86421	0.0066	0.0328962	C9orf156
XLOC_023052	HSC_LacZ	HSC_shCTCF	OK	4.20372	2.27356	-0.886714	-2.16821	0.0002	0.00176911	LHX6
XLOC_023064	HSC_LacZ	HSC_shCTCF	OK	26.4599	14.8185	-0.836404	-3.54827	0.00005	0.000514911	STRBP
XLOC_023073	HSC_LacZ	HSC_shCTCF	OK	28.8578	16.2638	-0.827296	-3.34181	0.00005	0.000514911	PPP6C
XLOC_023083	HSC_LacZ	HSC_shCTCF	OK	12.0306	22.0695	0.875354	2.49385	0.00005	0.000514911	TOR2A
XLOC_023085	HSC_LacZ	HSC_shCTCF	OK	33.0295	25.0343	-0.399849	-1.61028	0.00405	0.0221216	ENG
XLOC_023096	HSC_LacZ	HSC_shCTCF	OK	26.2785	16.3799	-0.681957	-2.59188	0.0001	0.000961775	CIZ1
XLOC_023122	HSC_LacZ	HSC_shCTCF	OK	7.74239	5.57337	-0.47423	-1.65121	0.004	0.0218972	RAPGEF1
XLOC_023164	HSC_LacZ	HSC_shCTCF	OK	14.9461	9.22001	-0.696932	-2.11961	0.0004	0.00321384	CARD9
XLOC_023165	HSC_LacZ	HSC_shCTCF	OK	2.77617	1.79474	-0.629325	-1.65239	0.0073	0.0356734	SNAPC4
XLOC_023167	HSC_LacZ	HSC_shCTCF	OK	4.13463	2.59717	-0.67082	-1.82581	0.0041	0.022344	INPP5E
XLOC_023168	HSC_LacZ	HSC_shCTCF	OK	14.1708	9.71349	-0.544855	-2.29893	0.00005	0.000514911	SEC16A
XLOC_023169	HSC_LacZ	HSC_shCTCF	OK	6.27405	4.04662	-0.632681	-2.28604	0.00005	0.000514911	NOTCH1
XLOC_023173	HSC_LacZ	HSC_shCTCF	OK	51.2751	16.7632	-1.61296	-2.305	0.0037	0.0205576	SNHG7,SNORA17,SNORA43
XLOC_023180	HSC_LacZ	HSC_shCTCF	OK	44.588	30.0399	-0.569775	-2.55024	0.0002	0.00176911	FBXW5
XLOC_023182	HSC_LacZ	HSC_shCTCF	OK	4.18778	2.40843	-0.798091	-2.46173	0.00005	0.000514911	ABCA2
XLOC_023186	HSC_LacZ	HSC_shCTCF	OK	14.3217	5.07394	-1.49702	-5.22254	0.00005	0.000514911	SAPCD2
XLOC_023200	HSC_LacZ	HSC_shCTCF	OK	14.2836	10.2516	-0.478509	-1.70867	0.0028	0.0163446	NSMF
XLOC_023257	HSC_LacZ	HSC_shCTCF	OK	19.7282	14.484	-0.445797	-1.53872	0.007	0.0344856	HCCS
XLOC_023369	HSC_LacZ	HSC_shCTCF	OK	64.9133	84.8251	0.385978	1.87381	0.00235	0.014152	RBM3
XLOC_023460	HSC_LacZ	HSC_shCTCF	OK	14.7994	11.1412	-0.409637	-1.72553	0.00475	0.0252001	MED12
XLOC_023544	HSC_LacZ	HSC_shCTCF	OK	4.44197	6.25423	0.493634	1.79786	0.0032	0.0182563	FAM199X
XLOC_023631	HSC_LacZ	HSC_shCTCF	OK	12.468	8.50508	-0.551832	-1.99422	0.0006	0.00452841	SLC9A6
XLOC_023632	HSC_LacZ	HSC_shCTCF	OK	31.4471	40.9307	0.380257	1.49971	0.00775	0.0374311	FHL1
XLOC_023671	HSC_LacZ	HSC_shCTCF	OK	29.4076	42.068	0.516535	2.34298	0.00015	0.00137554	HMGB3
XLOC_023686	HSC_LacZ	HSC_shCTCF	OK	3.11217	4.95395	0.670658	1.75524	0.00175	0.0110888	ZNF185
XLOC_023755	HSC_LacZ	HSC_shCTCF	OK	0.2317	0.598745	1.36968	1.30756	0.00275	0.0161062	MID1
XLOC_023776	HSC_LacZ	HSC_shCTCF	OK	16.9569	11.2015	-0.598174	-2.20044	0.0001	0.000961775	SCML2
XLOC_023877	HSC_LacZ	HSC_shCTCF	OK	10.7399	8.14885	-0.398316	-1.52119	0.00885	0.0416298	KDM5C
XLOC_023911	HSC_LacZ	HSC_shCTCF	OK	8.12144	11.7902	0.537778	1.80125	0.00195	0.0121317	EDA2R
XLOC_023960	HSC_LacZ	HSC_shCTCF	OK	99.9388	133.487	0.417579	1.82291	0.0011	0.00753475	ITM2A
XLOC_023973	HSC_LacZ	HSC_shCTCF	OK	14.7065	22.2826	0.599467	2.30679	0.00005	0.000514911	SYTL4
XLOC_023979	HSC_LacZ	HSC_shCTCF	OK	32.2911	43.4485	0.428173	1.93678	0.0021	0.0128976	BTK
XLOC_023993	HSC_LacZ	HSC_shCTCF	OK	56.2455	91.1253	0.696116	2.4779	0.00005	0.000514911	BEX2
XLOC_024019	HSC_LacZ	HSC_shCTCF	OK	16.0666	11.2736	-0.511123	-1.87428	0.00135	0.00894156	CHRDL1
XLOC_024071	HSC_LacZ	HSC_shCTCF	OK	5.68507	3.51811	-0.692378	-2.19557	0.00045	0.00354882	ZNF280C
XLOC_024078	HSC_LacZ	HSC_shCTCF	OK	5.49303	3.67299	-0.580648	-2.14232	0.00005	0.000514911	MBNL3
XLOC_024181	HSC_LacZ	HSC_shCTCF	OK	21.3051	14.6188	-0.54337	-2.0183	0.0006	0.00452841	ARHGAP4
XLOC_024184	HSC_LacZ	HSC_shCTCF	OK	8.48238	6.02358	-0.493847	-1.93817	0.0018	0.01135	HCFC1
XLOC_024190	HSC_LacZ	HSC_shCTCF	OK	39.7511	27.2161	-0.546534	-2.43269	0.0001	0.000961775	FLNA
XLOC_000131	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	42.0115	29.8691	-0.492127	-1.89283	0.00145	0.00948006	NECAP2
XLOC_000138	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	6.29953	9.24759	0.553833	1.7521	0.00855	0.0404992	PADI4
XLOC_000179	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	31.8173	22.1489	-0.522578	-2.173	0.00185	0.0116157	LYPLA2
XLOC_000216	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.11634	3.28758	0.635457	1.66079	0.00415	0.0225664	WDTC1
XLOC_000251	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	56.096	43.3644	-0.371386	-1.76271	0.0037	0.0205576	TXLNA
XLOC_000306	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	44.6808	30.4326	-0.554037	-2.52419	0.00005	0.000514911	ZMPSTE24
XLOC_000341	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	37.7369	27.0794	-0.478781	-1.86942	0.0016	0.0102984	DPH2
XLOC_000816	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.877851	1.48985	0.763123	1.70885	0.00545	0.0281808	VANGL2
XLOC_000842	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.7413	8.98794	-0.713801	-2.8884	0.00005	0.000514911	UHMK1
XLOC_000940	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	17.8244	12.1806	-0.549271	-1.9838	0.0021	0.0128976	RGS18
XLOC_000942	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.01825	2.13353	1.06714	1.99317	0.0087	0.0410658	RGS1
XLOC_001051	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	22.7484	10.7972	-1.07511	-4.35134	0.00005	0.000514911	KCTD3
XLOC_001136	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.415465	0.854587	1.0405	1.67469	0.00465	0.0247685	ZBTB18
XLOC_001495	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	46.5663	33.9687	-0.455079	-1.84748	0.00105	0.0072473	LEPRE1
XLOC_001578	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.341946	0.800098	1.22641	1.96759	0.00345	0.0194119	JUN
XLOC_001689	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.28223	1.73553	-1.30298	-2.94321	0.01025	0.0467874	TAF13
XLOC_001792	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.747544	1.46959	0.975184	1.76227	0.009	0.0421907	HIST2H2BE
XLOC_001798	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	70.4928	56.0366	-0.331108	-1.45824	0.01105	0.0496451	ANP32E
XLOC_001878	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	16.4384	22.2515	0.436832	1.80483	0.0042	0.0227904	PYGO2
XLOC_001969	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	29.9917	21.613	-0.472666	-1.95741	0.001	0.00695847	ARHGAP30
XLOC_002012	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	150.785	117.583	-0.358813	-1.57997	0.00585	0.0298297	SELL
XLOC_002101	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.19798	3.15506	0.521487	1.62773	0.0052	0.0271358	KIF21B
XLOC_002108	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	7.58806	14.0984	0.893726	2.34922	0.0001	0.000961775	PHLDA3
XLOC_002112	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.5094	7.88473	0.806126	1.93562	0.001	0.00695847	ARL8A
XLOC_002113	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	165.699	120.96	-0.45403	-2.08418	0.00015	0.00137554	PTPN7
XLOC_002147	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.01539	5.53471	0.876163	2.53397	0.00015	0.00137554	SLC45A3
XLOC_002259	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.293209	0.589031	1.00642	1.50802	0.0086	0.0406905	GNG4
XLOC_002262	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.42727	0.663704	-1.10465	-2.3477	0.0003	0.00251452	NID1
XLOC_002284	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	29.1289	21.0334	-0.469771	-1.93862	0.00495	0.026064	TFB2M
XLOC_002467	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	25.1256	15.4809	-0.698672	-2.8691	0.00005	0.000514911	TFAM
XLOC_002473	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	5.82125	8.92589	0.616666	2.32129	0.0001	0.000961775	ARID5B
XLOC_002577	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	9.89626	6.60598	-0.583112	-1.84893	0.0053	0.0275551	STAMBPL1
XLOC_002667	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.50535	4.13691	0.723544	1.88115	0.0032	0.0182563	TMEM180
XLOC_002689	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.07915	2.21594	1.03802	2.11061	0.0018	0.01135	DUSP5
XLOC_003078	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.07153	3.18563	1.5719	3.15301	0.00005	0.000514911	SFRP5
XLOC_003090	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	53.1638	36.1729	-0.555538	-2.35943	0.0001	0.000961775	ERLIN1
XLOC_003167	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.05028	3.25828	0.668291	1.62082	0.00365	0.0203304	FGFR2
XLOC_003255	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	72.8663	93.9773	0.36706	1.86016	0.0088	0.0414393	CD81
XLOC_003348	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	122.943	91.4433	-0.427037	-2.20654	0.0012	0.00810807	NUCB2
XLOC_003366	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	27.7855	20.8604	-0.413564	-1.58002	0.0056	0.0288107	PRMT3
XLOC_003496	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	20.9801	14.2588	-0.557174	-2.34934	0.00005	0.000514911	ZDHHC5
XLOC_003594	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	5.88977	3.7933	-0.634759	-1.71196	0.00305	0.0175442	RPS6KA4
XLOC_003745	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	19.7665	26.29	0.411462	1.71662	0.00525	0.0273518	PRSS23
XLOC_003817	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	37.2905	26.9149	-0.470404	-2.13167	0.0007	0.00515778	DLAT
XLOC_003841	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.02497	1.95301	0.930113	1.85151	0.00215	0.0131482	IL10RA
XLOC_003850	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	80.3939	56.2227	-0.515933	-2.31593	0.0001	0.000961775	ARCN1
XLOC_003868	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	26.7639	16.5315	-0.695067	-2.72515	0.00005	0.000514911	OAF
XLOC_003875	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	21.9358	16.2562	-0.432294	-1.81194	0.0011	0.00753475	SC5DL
XLOC_004008	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	248.138	361.718	0.54372	2.96856	0.001	0.00695847	HBD
XLOC_004039	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.22206	2.01	0.717873	2.09878	0.00035	0.00286871	DCHS1
XLOC_004122	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.21783	4.29095	0.952148	2.79006	0.00005	0.000514911	LGR4
XLOC_004152	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	22.7928	31.6937	0.475618	1.9189	0.00085	0.0060702	TP53I11
XLOC_004176	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	26.5965	18.0174	-0.561844	-2.11612	0.0033	0.0187197	C1QTNF4
XLOC_004211	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	30.7363	12.7951	-1.26436	-3.04217	0.00005	0.000514911	PRG2
XLOC_004228	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	32.4177	42.7272	0.398375	1.49533	0.0082	0.0391689	LPXN
XLOC_004557	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	32.4382	45.8409	0.498942	1.87585	0.00105	0.0072473	AMICA1
XLOC_004576	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.38557	2.46885	0.833356	1.52119	0.00945	0.043872	THY1
XLOC_004624	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.50397	0.867	-0.794675	-1.48464	0.011	0.0494714	C11orf45
XLOC_004688	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.48531	2.11012	-1.08788	-1.98206	0.00105	0.0072473	LRRC23
XLOC_004776	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.14787	1.89093	0.720143	1.60476	0.0047	0.0249855	RASSF8
XLOC_004979	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.9702	19.4154	0.375107	1.63538	0.006	0.030441	MDM2
XLOC_004989	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.539071	1.20355	1.15875	2.03299	0.0027	0.0158596	LGR5
XLOC_005109	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	41.8373	30.8293	-0.440486	-1.78205	0.0024	0.014396	TRAFD1
XLOC_005119	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	6.45422	9.27215	0.522661	1.56412	0.0065	0.0324969	PLBD2
XLOC_005160	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	91.1567	66.5145	-0.45468	-2.22756	0.00035	0.00286871	DENR
XLOC_005176	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	16.1099	11.7062	-0.460681	-1.79096	0.00305	0.0175442	FAM101A,ZNF664,ZNF664-FAM101A
XLOC_005205	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	37.4287	27.7277	-0.432817	-1.70802	0.003	0.0173049	PGAM5
XLOC_005235	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.579883	0.943833	0.702769	1.57003	0.00885	0.0416298	VWF
XLOC_005262	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.14982	6.14375	2.41771	5.04682	0.00005	0.000514911	GDF3
XLOC_005388	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.29553	3.56034	0.633187	1.55593	0.008	0.0383983	PRICKLE1
XLOC_005429	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.92209	2.58472	0.427337	1.54919	0.00805	0.0385983	MLL2
XLOC_005448	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	31.9098	24.1416	-0.40248	-1.55739	0.0057	0.029222	SLC11A2
XLOC_005525	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	63.5049	46.8951	-0.437432	-2.08718	0.00035	0.00286871	TIMELESS
XLOC_005681	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	110.903	65.3448	-0.763151	-3.4619	0.00005	0.000514911	CORO1C
XLOC_005741	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	296.938	201.2	-0.561531	-2.17436	0.00015	0.00137554	SRSF9
XLOC_005747	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	18.2419	11.8819	-0.618494	-2.26523	0.0007	0.00515778	C12orf43
XLOC_005811	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.2056	5.04133	0.653208	1.73459	0.00265	0.0156206	TNFRSF19
XLOC_005823	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.557552	1.00624	0.851796	1.65645	0.0091	0.0425675	WASF3
XLOC_005871	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.82203	2.0091	-0.490184	-1.56481	0.00855	0.0404992	AKAP11
XLOC_005880	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	35.4834	16.6307	-1.09329	-4.37238	0.00005	0.000514911	GTF2F2
XLOC_006100	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	56.0227	70.8905	0.339583	1.56684	0.0099	0.0455309	TSC22D1
XLOC_006154	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.1886	19.6783	0.471873	1.84035	0.00425	0.0230134	MZT1
XLOC_006305	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	9.69166	12.91	0.413677	1.73275	0.00355	0.0198747	NYNRIN
XLOC_006408	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	5.1836	7.08889	0.451607	1.52266	0.00935	0.0435058	MPP5
XLOC_006453	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.854	22.607	0.605916	2.36404	0.0006	0.00452841	FOS
XLOC_006749	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.890824	1.71948	0.948761	1.74767	0.01025	0.0467874	STXBP6
XLOC_006780	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	29.906	19.4469	-0.620895	-2.70377	0.00005	0.000514911	SEC23A
XLOC_006850	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	13.4128	9.55927	-0.488634	-1.81643	0.0048	0.0254141	SGPP1
XLOC_006885	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	37.8514	28.7125	-0.398667	-1.7762	0.0052	0.0271358	PNMA1
XLOC_007137	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.84439	7.60326	0.983863	2.79438	0.00005	0.000514911	THBS1
XLOC_007165	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.04953	2.91356	0.507494	1.45626	0.01105	0.0496451	MAPKBP1
XLOC_007204	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	151.743	119.871	-0.34014	-1.51858	0.00635	0.0318911	EID1
XLOC_007347	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.61331	5.54728	0.618458	1.80374	0.00515	0.0269207	MESDC1
XLOC_007366	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.34101	5.79137	0.79362	1.69368	0.00405	0.0221216	SH3GL3
XLOC_007435	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.0766	1.68194	0.643641	1.65859	0.0059	0.0300385	LRRK1
XLOC_007507	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.49805	0.991829	0.993802	1.73258	0.00315	0.0180233	BMF
XLOC_007564	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.13645	4.36507	0.476869	1.72392	0.0033	0.0187197	FBN1
XLOC_007598	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.6101	10.3774	-0.493519	-1.92672	0.00095	0.00666836	NEDD4
XLOC_007677	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	17.4186	25.5851	0.554679	1.92891	0.00075	0.00546525	NPTN
XLOC_007699	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	81.5069	51.0001	-0.676421	-2.68277	0.00005	0.000514911	SNUPN
XLOC_007715	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	10.8673	7.98143	-0.445276	-1.644	0.0037	0.0205576	TBC1D2B
XLOC_007733	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.79699	5.49099	0.532209	1.60592	0.00985	0.0453483	MEX3B
XLOC_007775	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.59265	4.64057	0.839876	1.96134	0.01015	0.0464291	MESP1
XLOC_007821	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	9.7772	16.3185	0.739018	2.55528	0.00035	0.00286871	DECR2
XLOC_007998	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	24.0054	16.3817	-0.551269	-1.99557	0.00145	0.00948006	DCTN5
XLOC_008014	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.14753	4.58459	0.542571	1.49871	0.00995	0.0457094	IL21R
XLOC_008016	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.296589	0.702261	1.24354	2.09074	0.0018	0.01135	SBK1
XLOC_008020	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	12.5726	17.7128	0.494507	1.83867	0.00155	0.0100287	ATXN2L
XLOC_008056	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	8.02655	10.4195	0.376434	1.5369	0.00745	0.0362531	SRCAP
XLOC_008100	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.460645	0.90936	0.981197	1.80156	0.00545	0.0281808	NOD2
XLOC_008103	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	24.9215	15.5311	-0.682231	-2.71383	0.00005	0.000514911	RBL2
XLOC_008179	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	38.9697	19.4596	-1.00187	-4.10547	0.00005	0.000514911	CTCF
XLOC_008205	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	17.2391	12.9964	-0.407573	-1.52565	0.009	0.0421907	WWP2
XLOC_008255	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	91.8432	133.08	0.535054	2.73994	0.00005	0.000514911	HSBP1
XLOC_008303	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.267272	0.804171	1.58919	2.40445	0.0011	0.00753475	SPIRE2
XLOC_008468	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	8.21643	11.8599	0.529505	1.84513	0.00375	0.0207827	CDR2
XLOC_008486	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.829026	1.65606	0.998266	1.76572	0.0022	0.0133973	EIF3C,EIF3CL
XLOC_008666	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.11557	3.86903	0.870927	1.74569	0.00315	0.0180233	ZNF821
XLOC_008885	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	13.3604	19.1451	0.519016	1.90882	0.0062	0.0312716	NT5M
XLOC_008980	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.22978	1.98976	0.694193	1.58315	0.01045	0.0475086	CDK5R1
XLOC_008981	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.98946	7.19803	0.851409	1.91565	0.0014	0.00921562	TMEM98
XLOC_009049	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	7.57163	5.1193	-0.564658	-1.70184	0.01	0.0458826	IGFBP4
XLOC_009069	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	16.4025	22.7172	0.469872	1.80992	0.0016	0.0102984	ATP6V0A1,MIR5010
XLOC_009133	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	8.7002	14.9863	0.784528	2.55773	0.00005	0.000514911	ITGB3
XLOC_009194	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.14666	0.231959	-2.3055	-2.81706	0.0004	0.00321384	EPX
XLOC_009205	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	87.9194	64.6111	-0.444399	-2.13541	0.00035	0.00286871	CLTC
XLOC_009369	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	7.043	10.9468	0.636247	2.25946	0.00005	0.000514911	ABR
XLOC_009410	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	58.2778	74.5248	0.354774	1.60343	0.0046	0.0245546	ATP2A3
XLOC_009412	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	10.4341	13.6309	0.385582	1.56501	0.00655	0.0326932	ANKFY1
XLOC_009901	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	81.0771	57.837	-0.487302	-2.36222	0.00035	0.00286871	CCDC47
XLOC_009929	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	90.1165	68.5491	-0.394654	-1.65091	0.0035	0.01964	PSMD12
XLOC_010010	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	7.49321	10.6645	0.509166	1.64983	0.0039	0.0214536	CANT1
XLOC_010017	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	200.541	157.872	-0.345136	-1.85266	0.0067	0.0332939	EIF4A3
XLOC_010055	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.7192	20.0696	0.447311	1.9685	0.00075	0.00546525	FASN
XLOC_010269	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	12.2411	5.43375	-1.17172	-4.21148	0.00005	0.000514911	YES1
XLOC_010387	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	32.7048	19.3601	-0.756419	-3.35938	0.00005	0.000514911	LMAN1
XLOC_010477	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	7.93298	12.3516	0.638757	2.07533	0.00305	0.0175442	GNA11
XLOC_010508	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	36.3429	24.2435	-0.584077	-2.40156	0.00015	0.00137554	UHRF1
XLOC_010524	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.52246	2.11248	2.01554	3.27366	0.00005	0.000514911	TNFSF9
XLOC_010565	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	107.889	80.5112	-0.422286	-1.65979	0.0033	0.0187197	PIN1
XLOC_010661	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	41.448	30.576	-0.438904	-1.90391	0.00345	0.0194119	HSH2D
XLOC_010698	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.05332	5.64021	1.45779	2.40185	0.00005	0.000514911	GDF15
